pair_id,generated_path,ref_image,product_image,clip_visual_similarity,clip_prompt_similarity,prompt
0011,runs_product_focus/images/0011.jpg,r007.png,p011.png,0.819831371307373,0.38853946328163147,"A sleek, modern kitchen appliance with a black and stainless steel finish, featuring a built-in gas cooktop, a large oven, and a right-side exhaust vent. The product is prominently displayed against a clean white background, with a bold headline ""CASDON Integrated Stove"" at the top. The image has a professional, commercial feel with a clear focus on the product."
0012,runs_product_focus/images/0012.jpg,r071.png,p012.png,0.7965586185455322,0.35037535429000854,"A sleek, modern promotional poster for the Xiaomi Redmi Book 14 2025, featuring the laptop with a vibrant, dynamic display of abstract light patterns. The headline ""Xiaomi Redmi Book 14 2025"" is prominently displayed at the top, with a bold ""BUY NOW"" button in the lower-left corner. The color palette is dark and high-contrast, emphasizing the laptop's design and performance. The overall mood is sleek, high-tech, and commercial."
0013,runs_product_focus/images/0013.jpg,r046.png,p013.png,0.832432746887207,0.28810781240463257,"A clean, modern advertisement poster featuring the ERKE Women's Breathable Mesh Sports Shoes, prominently displayed in a side profile against a minimalist white background. The shoe is the central focus, with a clean, modern design and a soft-sole. The headline ""ERKE Women's Breathable Mesh Sports Shoes"" is in bold, uppercase letters at the top. A ""SHOP NOW"" button is at the bottom. The color palette is neutral, with white, grey, and subtle accents. The mood is sleek, contemporary, and commercial."
0014,runs_product_focus/images/0014.jpg,r016.png,p014.png,0.7186980843544006,0.36030906438827515,"A sleek 65-inch TCL QLED TV with a vibrant green gemstone floral design, displayed against a dark background, with a bold headline ""TCL 65T6L-C"" at the top, a ""SHOP NOW"" button at the bottom, and a vibrant color palette of emerald, gold, and black, evoking luxury and modern elegance."
0015,runs_product_focus/images/0015.jpg,r162.png,p015.png,0.7461073398590088,0.29690879583358765,"A sleek, modern product poster featuring the HP GK400F mechanical keyboard and mouse combo in silver with ice blue backlighting, red switches, and a clean, minimalist design. The keyboard is prominently displayed in the center, with a clear, bold headline at the top reading ""HP GK400F Mechanical Keyboard and Mouse Combo"" and a ""Free shipping"" offer in the bottom right corner. The overall mood is professional and tech-focused, with a clean white background and a subtle gradient. The product is clearly visible and the layout is clean and readable."
0016,runs_product_focus/images/0016.jpg,r057.png,p016.png,0.8166631460189819,0.3688831925392151,"A clean, modern product poster featuring the Insta360 GO 3S 4K camera in white, prominently displayed with a large screen showing a family on a beach. The headline ""Insta360 GO 3S"" is in bold at the top, with a ""Shop Now"" button below. The color palette is soft blue and white, with a promotional discount of $60. The layout is clean and focused on the product, with a clear CTA."
0017,runs_product_focus/images/0017.jpg,r165.png,p017.png,0.5765225887298584,0.4130166172981262,"A clean, modern product advertisement featuring the KARCHER KHB Air Cordless Folding Car Washer, prominently displayed in the center against a white background. The image includes a bold headline ""KARCHER KHB"" at the top, a clear ""SHOP NOW"" button at the bottom, and a vibrant yellow and black color scheme. The product is shown in a clear, detailed view with a focus on its design and features. The overall mood is professional and commercial, with a clean, minimalist layout."
0018,runs_product_focus/images/0018.jpg,r093.png,p018.png,0.7150646448135376,0.3428514003753662,"A vibrant orange, foldable water cup with a sleek design, prominently displayed against a warm orange background. The product is centered, with a bold headline ""DREAM RANGER"" above it. A clear, modern CTA button reads ""SHOP NOW"" in the lower-left corner. The overall mood is energetic and inviting, with a clean, minimalist layout."
0019,runs_product_focus/images/0019.jpg,r159.png,p019.png,0.8221684694290161,0.3686009347438812,"A clean, modern product advertisement featuring the SUPOR electric cooking pot in a minimalist white design, with a clear focus on the product's nonstick features and steam function. The image includes a simple, elegant layout with a prominent headline ""SUPOR Electric Cooking Pot"" and a ""SHOP NOW"" button at the bottom. The color palette is soft and neutral, with a warm, inviting mood. The product is shown in a close-up view, highlighting its design and functionality."
0020,runs_product_focus/images/0020.jpg,r189.png,p020.png,0.7947049736976624,0.3069564700126648,"A modern, clean bathroom product advertisement featuring a sleek, white JOMOO Smart Toilet Set with a digital display and a minimalist design, set against a soft, neutral background. The product is prominently displayed in the center, with a clean, modern layout and a subtle blue accent. The headline ""JOMOO Smart Toilet Set"" is positioned at the top in bold, clear font, with a ""SHOP NOW"" button at the bottom right. The overall mood is modern, clean, and inviting, with a focus on the product's advanced features."
0021,runs_product_focus/images/0021.jpg,r033.png,p021.png,0.6819493770599365,0.2943907082080841,"A clean, modern advertisement poster featuring the Jijintong Hilton Hotel Mattress, 30cm Latex Pocket Spring Mattress, double-sided, 0.9m x 1.9m, prominently displayed in the center. The headline ""Jijintong Hilton Hotel Mattress"" is in bold at the top, with a clear ""SHOP NOW"" button below. The color palette is white and soft blue, with a minimalist design. The mood is sleek and inviting, emphasizing comfort and quality. The target product is clearly visible and central."
0022,runs_product_focus/images/0022.jpg,r118.png,p022.png,0.7792701125144958,0.31550800800323486,"A clean, modern advertisement poster featuring a white bottle of YERENTANG shampoo with a blue liquid, set against a minimalist background. The product is prominently displayed in the center, with a bold headline ""YERENTANG"" above it. The text ""Oil Control"" and ""Fluffy Shampoo"" are clearly visible. The overall mood is fresh and professional, with a focus on the product's benefits. The color palette is white, blue, and black, creating a clean and sophisticated look. The poster has a commercial-ad feel with a clear call to action."
0023,runs_product_focus/images/0023.jpg,r095.png,p023.png,0.8460639119148254,0.26841118931770325,"A clean, modern product poster featuring the light khaki Full Monty cotton twill pants, centered with a minimalist design, a bold headline ""FULL MONTY"" at the top, and a ""SHOP NOW"" button at the bottom, with a neutral background and a soft, clean aesthetic."
0024,runs_product_focus/images/0024.jpg,r034.png,p024.png,0.8042909502983093,0.37812870740890503,"A sleek black DJI Pocket 3 Osmo Pocket gimbal camera is prominently displayed against a crisp, icy backdrop, with a snowboarder on the screen. The product is centered in the frame, with a bold headline ""DJI Pocket 3 Osmo Pocket"" above it. A vibrant red ""BUY NOW"" button is visible at the bottom left, and a ""FREE GIFT"" badge is in the top right corner. The color palette is dark and modern, with a clean, commercial-ad feel."
0025,runs_product_focus/images/0025.jpg,r097.png,p025.png,0.7602905035018921,0.34146225452423096,"A clean, modern advertisement poster featuring a large, off-white, two-tiered insulated lunch box with a sturdy handle and stainless steel trim, prominently displayed against a minimalist background. The product is centered, with a bold headline ""Fashion Lunch Box"" above it, and a ""SHOP NOW"" button at the bottom. The color palette is neutral, with soft beige and silver tones, conveying a sleek, contemporary feel."
0026,runs_product_focus/images/0026.jpg,r150.png,p026.png,0.8629661798477173,0.34309327602386475,"A clean, modern product poster featuring the Tianyuyun Handbag Wagon in brilliant orange, centered on a white floating dock, with a bold ""SHOP NOW"" button and a clear headline. The design uses a minimalist layout with a neutral background, emphasizing the product's light, foldable design and 100L capacity."
0027,runs_product_focus/images/0027.jpg,r166.png,p027.png,0.6216017007827759,0.388887494802475,"A clean, modern product advertisement featuring the MAXCOOK 304 Stainless Steel Breakfast Cup in coral red, prominently displayed against a soft, neutral background. The cup is centered with a clear, bold headline ""MAXCOOK"" and the tagline ""ENJOY LIFE"" on the side. A simple, white ""SHOP NOW"" button is placed at the bottom right. The overall mood is bright, inviting, and commercial, with a focus on the product's design and portability. The color palette is warm and natural, emphasizing the coral red and cream tones."
0028,runs_product_focus/images/0028.jpg,r104.png,p028.png,0.7960672378540039,0.30452486872673035,"A clean, modern advertisement poster featuring a vibrant red AKALU Saffron Feminine Care Essential Oil bottle with a gold dropper, set against a soft white background. The product is prominently displayed in the center, with a minimalist design and a warm, inviting color palette. The headline ""Say Hello To Honey"" is visible at the top, and a ""SHOP NOW"" button is at the bottom. The mood is elegant and sensual, with a focus on the product's luxurious appearance."
0029,runs_product_focus/images/0029.jpg,r022.png,p029.png,0.6620351672172546,0.2649723291397095,"A sleek, modern Khadas Mind 2 AI Mini Workstation is showcased in a minimalist, clean layout, with a minimalist design and a clean white background. The product is prominently displayed in the center, with a bold headline above it reading ""Khadas Mind 2 AI Mini Workstation"" and a ""SHOP NOW"" button below. The color palette is neutral, with a focus on silver and black, creating a professional and tech-savvy feel. The image is designed to be a high-impact commercial advertisement, emphasizing the product's portability and advanced features."
0030,runs_product_focus/images/0030.jpg,r082.png,p030.png,0.8763198852539062,0.30437543988227844,"A clean, modern advertisement poster featuring the Mijia H40 robot vacuum and mop, with a minimalist white background. The product is prominently displayed in the center, showcasing its sleek design and app-controlled features. The headline ""Mijia H40"" is in bold, uppercase letters at the top, with a clear call-to-action button below. The overall mood is clean, modern, and professional, with a focus on the product's functionality and design. The color palette is neutral, with white and light gray tones, emphasizing the product's clean and modern aesthetic. The negative prompt should avoid any clutter,"
0031,runs_product_focus/images/0031.jpg,r050.png,p031.png,0.8254762291908264,0.3083236515522003,"A sleek, modern black portable power station with a digital display, USB ports, and AC outlets, set against a clean white background. The product is prominently displayed in the center, with a bold headline ""ECOFLOW RIVER 3"" above it. A ""SHOP NOW"" button is visible in the lower right corner. The overall design is minimalist and professional, with a clear focus on the product."
0032,runs_product_focus/images/0032.jpg,r038.png,p032.png,0.8479659557342529,0.338600218296051,"A sleek, modern AR glasses product with a black frame and a compact, rounded pod unit, displayed against a clean white background. The product is centered in the composition, with a bold headline ""INAIR 2 Pro"" above it. The overall mood is clean, futuristic, and commercial, with a strong focus on the product. The color palette is minimalist, using black, white, and subtle gray tones. The image is designed to be a high-impact advertisement for the product."
0033,runs_product_focus/images/0033.jpg,r080.png,p033.png,0.8424686193466187,0.30403029918670654,"A clean, modern shopping poster featuring the COACH CITY Tote Bag 33 in Sand/Gray Brown, with a classic signature monogram pattern, set against a soft, neutral background. The bag is prominently displayed in the center, with a bold headline ""COACH CITY Tote Bag 33"" above it. The overall mood is sophisticated and inviting, with a focus on the product's elegance and quality. The color palette is warm and neutral, enhancing the bag's appeal. The poster has a clean, minimalist design with a subtle gradient background, and the product is clearly visible and well-lit."
0034,runs_product_focus/images/0034.jpg,r075.png,p034.png,0.754222571849823,0.35075563192367554,"A sleek, modern commercial poster featuring the SHEYIN X9 headphones in the center, with a clean white background. The headline ""SHEYIN X9"" is bold and prominent at the top, with a ""SUBSCRIBE AND SAVE"" call-to-action below. The product is shown in a clear, high-resolution view, with a minimalist design and a professional, clean aesthetic. The color palette is black, white, and silver, emphasizing the product's modern look."
0035,runs_product_focus/images/0035.jpg,r186.png,p035.png,0.8344196677207947,0.37215012311935425,"A modern, minimalist advertisement for the Morphy Richards water purifier, featuring a sleek gray countertop unit with a digital display, a clear pitcher, and a glass cup, set against a clean white background. The product is prominently displayed in the center, with a clean, modern design and a subtle gold accent. The headline ""instant hot water purifier"" is in the top left corner, with a ""shop now"" button below. The color palette is neutral, with gray, white, and gold, creating a clean, sophisticated look. The mood is clean, modern, and premium."
0036,runs_product_focus/images/0036.jpg,r137.png,p036.png,0.6840825080871582,0.3775901198387146,"A clean, modern advertisement poster featuring the DELIXI water pump in vibrant red, with a black handle and control panel, set against a minimalist white background. The product is prominently displayed in the center, with a bold headline ""DELIXI Rechargeable Water Pump"" above it. A clear ""SHOP NOW"" button is visible at the bottom right. The color palette is red, black, and white, creating a high-contrast, commercial feel. The layout is clean and focused, with the product clearly visible and the headline area prominent."
0037,runs_product_focus/images/0037.jpg,r168.png,p037.png,0.8019882440567017,0.3209065794944763,"A clean, modern product poster featuring the Matte Nordic Vertical-Rib Ceramic Flower Pot in green, medium size, with vibrant pink roses, set against a minimalist white background. The design includes a warm, inviting color palette with soft lighting, a clear headline ""let the light shine"" and a ""shop now"" call-to-action, creating a premium, commercial-ad feel. The product is prominently displayed in the center, with a simple, elegant layout."
0038,runs_product_focus/images/0038.jpg,r100.png,p038.png,0.8657807111740112,0.2955506443977356,"A sleek white PANDA CD-67 player with a transparent cover, shown in a clean, modern layout with a bold headline ""YOUR TALENT. OUR TAPE."" and a ""BUY NOW"" button, emphasizing the product's design and functionality."
0039,runs_product_focus/images/0039.jpg,r135.png,p039.png,0.7996454238891602,0.3279409408569336,"A modern kitchen with a sleek black Robam range hood, featuring a touch control panel, set against a minimalist backdrop with a clean, contemporary design. The product is prominently displayed in the center, with a dark, neutral color palette and a clean, modern aesthetic. The headline ""Robam 60A0 Range Hood"" is positioned at the top, with a clear call-to-action button below. The overall mood is sophisticated and inviting, emphasizing the product's design and functionality."
0040,runs_product_focus/images/0040.jpg,r148.png,p040.png,0.7060130834579468,0.3538753390312195,"A sleek, modern poster featuring a high-speed hair dryer in rose red and black, with a clean, minimalist design. The headline ""Best Selling"" is prominent at the top, with a shopping cart graphic and a ""Shop Now"" button at the bottom. The product is clearly displayed in the center, with a vibrant color palette of black, rose red, and white. The mood is clean, modern, and commercial."
0041,runs_product_focus/images/0041.jpg,r188.png,p041.png,0.7819257378578186,0.4019375443458557,"A clean, modern advertisement poster featuring a white alpaca massage pillow with red branding, set against a bright, minimalist background. The pillow is prominently displayed in the center, with a clear, bold headline at the top reading ""Liyi Jiujiu Alpaca Massage Pillow."" A vibrant red banner with the text ""Shop now"" is placed at the bottom. The overall mood is warm and inviting, with a soft, natural light. The color palette is dominated by white, red, and soft beige tones, creating a clean and appealing look. The product is clearly visible and the layout is simple and"
0042,runs_product_focus/images/0042.jpg,r139.png,p042.png,0.7360731363296509,0.3127409517765045,"A clean, modern advertisement poster featuring a stunning, round high-luster Akoya saltwater pearl necklace with a 18K gold clasp, set against a soft, minimalist background. The necklace is the central focus, displayed prominently in the center. The headline ""joyself"" is in a bold, elegant font at the top, with a ""SHOP NOW"" button below. The color palette is soft, with neutral tones and a touch of gold, creating a luxurious and elegant mood. The layout is clean and balanced, with ample space around the product."
0043,runs_product_focus/images/0043.jpg,r133.png,p043.png,0.7238978147506714,0.34675881266593933,"A modern, clean kitchen poster featuring the RAIJODA wok as the central focus, with a minimalist design, a warm, inviting color palette of black, brown, and beige, and a clear headline ""RAIJODA Ultra-Light Iron Wok"" at the top. The wok is shown with its lid on, highlighting its sleek design and nonstick surface. The background is a soft, neutral tone, and the overall mood is professional and trustworthy. The product is clearly visible and well-lit, with a subtle shadow to emphasize its form. The poster has a clean, modern feel,"
0044,runs_product_focus/images/0044.jpg,r117.png,p044.png,0.8292810320854187,0.3730486035346985,"A clean, modern advertisement poster featuring the Wilderness Shiguang tent as the central focus, with a minimalist design, a neutral background, and a clear headline ""Wilderness Shiguang Automatic Pop-Up Tent"" in a bold, sans-serif font. The tent is shown in a 3D perspective, highlighting its structure and features. The overall mood is sleek and functional, with a color palette of white, beige, and natural tones. The product is prominently displayed with a clear, readable title area and a ""SHOP NOW"" button at the bottom."
0045,runs_product_focus/images/0045.jpg,r026.png,p045.png,0.732820987701416,0.2903929650783539,"A sleek, modern sports camera with a large lens and a small screen, positioned in the center of a clean, minimalist background. The camera is the main focus, with a bold headline above it reading ""DJI Osmo Action 4"". The overall mood is professional and dynamic, with a dark color palette and a clean, modern design. The product is clearly visible and the layout is simple and effective."
0046,runs_product_focus/images/0046.jpg,r124.png,p046.png,0.6908669471740723,0.30531907081604004,"Introducing the BIGME HiBreak 5.84-inch Color E-Ink Smart Reader Phone, 6GB+128GB. Show the phone with a sleek black leather back and vibrant screen. Use a clean, modern layout with a bold headline. Highlight the phone's features and a clear CTA. A vibrant, professional feel with a strong product focus."
0047,runs_product_focus/images/0047.jpg,r161.png,p047.png,0.9105677604675293,0.3305777907371521,"A clean, modern product advertisement poster featuring the Viken Air Over-Ear Bluetooth Headphones as the central focus, set against a minimalist white background. The headphones are prominently displayed in the center, with a sleek black design and soft ear cushions. Above the product, a bold headline reads ""Shop. Connect. Enjoy."" in a clean sans-serif font. Below the headphones, a clear call-to-action button says ""Shop now."" The overall mood is sleek, modern, and inviting, with a neutral color palette of black, white, and gray. The product is clearly visible and the layout is clean and professional."
0048,runs_product_focus/images/0048.jpg,r167.png,p048.png,0.8540194630622864,0.3260405659675598,"A luxurious, full-length Persian carpet with intricate floral and medallion designs in gold, blue, and cream, displayed on a modern wooden table with a coffee cup and a small plant, set against a neutral background. The headline ""Tianjiang Handmade Silk Persian Carpet"" is prominently featured at the top, with a ""shop rugs"" button below. The overall mood is elegant and inviting, with a clean, modern layout. The target product is clearly visible and central."
0049,runs_product_focus/images/0049.jpg,r144.png,p049.png,0.8311992883682251,0.2917705476284027,"A clean, modern product poster featuring a hazy blue foldable desk as the central focus, with a minimalist design and a soft color palette. The desk is prominently displayed against a white background, with a subtle, elegant headline at the top. The overall mood is sleek and contemporary, with a clear emphasis on the product's design and functionality. The poster has a commercial-ad feel, with a clean layout and a focus on the product."
0050,runs_product_focus/images/0050.jpg,r042.png,p050.png,0.8097905516624451,0.3424125909805298,"A clean, modern electric bicycle ad with a beige frame, black spoked wheels, and a wicker basket, set against a neutral background. The product is prominently displayed in the center, with a bold headline ""Phoenix Electric Bicycle"" above it. The ad has a warm, inviting feel with a soft, natural lighting. The color palette is neutral and earthy, with beige, brown, and black. The text is clear and easy to read. The main product is clearly visible and the overall composition is balanced and professional. The ad has a commercial feel with a clear call to action."
0051,runs_product_focus/images/0051.jpg,r032.png,p051.png,0.8340724110603333,0.3288678526878357,"A clean, modern advertisement poster featuring a foldable baby bathtub with a digital temperature display, set against a neutral background. The product is prominently displayed in the center, with a soft, warm color palette. The headline ""Foldable Baby Bathtub"" is in bold, with a subheading ""Touch Temperature Display"" below. A clear call-to-action at the bottom reads ""Shop Now."" The overall mood is clean, modern, and inviting, with a focus on the product's features and benefits."
0052,runs_product_focus/images/0052.jpg,r179.png,p052.png,0.6701827049255371,0.34727150201797485,"A sleek, modern advertisement for the Feichi Rapid IPL Hair Removal Device, Ice Jade Gen 2, featuring a minimalist design with a cool green and white color scheme. The product is prominently displayed in the center, with a clean, modern layout and a bold headline at the top. The poster has a commercial feel with a clear call to action, emphasizing the device's speed and efficiency. The background is a soft gradient, creating a clean and professional look."
0053,runs_product_focus/images/0053.jpg,r160.png,p053.png,0.7355837821960449,0.4060419201850891,"A modern, clean advertisement poster featuring a sleek gray CELV men's backpack with yellow zipper pulls, centered against a bold black and yellow background. The backpack is prominently displayed with a minimalist design, a large front pocket, and a spacious main compartment. The headline ""CELV Men's Backpack"" is positioned at the top in a clean, modern font. A red ""SHOP NOW"" button is located at the bottom right corner. The overall mood is professional and stylish, with a clear focus on the product."
0054,runs_product_focus/images/0054.jpg,r040.png,p054.png,0.8868286609649658,0.33425453305244446,"A clean, modern advertisement poster featuring a beige FEIRSH inflatable mattress with a built-in pump, shown in a single size 25cm, against a white background. The product is prominently displayed in the center, with a clear headline ""FEIRSH Inflatable Mattress"" at the top. The poster has a minimalist design with a blue and white color scheme, a subtle geometric pattern in the background, and a ""Shop Now"" button at the bottom right. The mood is sleek and commercial, emphasizing the product's portability and comfort."
0055,runs_product_focus/images/0055.jpg,r005.png,p055.png,0.874538004398346,0.39000970125198364,"A modern, clean commercial ad for a Haier washer-dryer combo, featuring a sleek front-load washing machine with a large circular door, a digital control panel, and a minimalist design. The product is prominently displayed against a vibrant teal and orange background with a bold headline ""GET UP TO 30% OFF SELECT APPLIANCES"" and a ""Shop Now"" button. The overall mood is bright, modern, and promotional."
0056,runs_product_focus/images/0056.jpg,r163.png,p056.png,0.887076199054718,0.3626778721809387,"A sleek 27-inch gaming monitor with a vibrant 4K display, featuring the Republic of Gamers logo on the screen, set against a dark background. The monitor is positioned on a modern stand with a glowing base, and the text ""ASUS ROG XG27UCG"" is prominently displayed in the center. The overall design is clean and modern, with a strong focus on the product. The mood is dynamic and high-tech, with a professional and commercial feel. The product is clearly visible and the layout is balanced and eye-catching."
0057,runs_product_focus/images/0057.jpg,r106.png,p057.png,0.6864938139915466,0.36104243993759155,"A clean, modern product poster featuring a floating magnetic globe with a digital clock, set against a minimalist background. The globe is centered, with a clear title ""Ruchu Tmall Genie Magnetic Levitation Globe"" above it. The color palette is soft white and blue, with a subtle golden accent. The main product is prominently displayed, with a clear ""Shop Now"" button at the bottom. The mood is sleek and educational, with a focus on the product's unique levitation feature."
0058,runs_product_focus/images/0058.jpg,r199.png,p058.png,0.8935403823852539,0.3387925624847412,"A modern, minimalist advertisement poster featuring a cream-colored Kashiyi sofa bed with brown accent pillows, set against a clean white background. The sofa is prominently displayed in the center, with a bold headline ""Kashiyi Sofa Bed"" above it. The design includes a clear, large ""BOOK NOW"" button at the bottom. The overall mood is sleek and inviting, with a warm, neutral color palette. The layout is clean and focused on the product, with a promotional discount banner at the top."
0059,runs_product_focus/images/0059.jpg,r096.png,p059.png,0.7049872875213623,0.31555595993995667,"A sleek white DJI Neo drone with four propellers and a 4K camera, centered in a clean, minimalist layout against a white background, with a bold headline ""DJI Neo Palm-Size Vlog Drone"" at the top, a ""Shop Now"" button at the bottom, and a vibrant color palette of white, black, and subtle gray."
0060,runs_product_focus/images/0060.jpg,r089.png,p060.png,0.7865917086601257,0.295820951461792,"A clean, modern advertisement poster featuring the Huawei WiFi 3 Pro Portable Mobile Hotspot, shown in a sleek blue design with a dual-band router, set against a minimalist white background. The product is prominently displayed in the center, with a clear headline at the top reading ""Huawei WiFi 3 Pro Portable Mobile Hotspot"" and a ""Shop now"" button at the bottom. The overall mood is sleek, professional, and promotional, with a focus on the product's portability and connectivity. The color palette is cool blue and white, emphasizing modernity and technology."
0061,runs_product_focus/images/0061.jpg,r182.png,p061.png,0.8086499571800232,0.3223268389701843,"A modern, clean office chair advertisement featuring a sunset orange KUKA Home Computer Chair with fixed armrests, centered on a gold-finished base, against a dark blue textured background. The headline ""KUKA Home Computer Chair"" is in bold white text at the top, with a yellow ""Buy Now Direct"" button at the bottom. The color palette is warm, with orange, gold, and dark blue. The mood is sleek and professional."
0062,runs_product_focus/images/0062.jpg,r067.png,p062.png,0.8301687240600586,0.3132709562778473,"A sleek black iFLYTEK translation earbuds in a charging case, displayed against a clean white background, with a bold headline ""50% OFF"" and a red ""GET THE DEALS"" button, emphasizing the product's modern design and promotional value."
0063,runs_product_focus/images/0063.jpg,r110.png,p063.png,0.9248605966567993,0.3748716711997986,"A vibrant gaming headset with pink cat ears and glowing accents, set against a cosmic background, with a bold headline ""Experience the Boldest Flavors of Earth"" and a ""Shop now"" button. The product is clearly visible in the center, with a clean, modern layout and a dynamic, colorful palette."
0064,runs_product_focus/images/0064.jpg,r129.png,p064.png,0.7042684555053711,0.28751495480537415,"A clean, modern advertisement poster featuring a bowl of authentic Fuling Shredded Pickled Mustard Tuber, with a vibrant yellow and green color palette, a bold headline ""Authentic Fuling Shredded Pickled Mustard Tuber,"" and a prominent ""SHOP NOW"" button at the bottom. The product is clearly displayed in the center, with a simple, clean layout and a warm, inviting mood."
0065,runs_product_focus/images/0065.jpg,r123.png,p065.png,0.8367652893066406,0.35434556007385254,"A modern, elegant advertisement poster featuring a delicate pink orchid bronze ornament in a white marble vase, set against a soft, minimalist background. The product is prominently displayed in the center, with a clean, modern design. The headline ""Mr. Nanchu New Chinese Style Orchid Bronze Ornament"" is positioned at the top in a stylish font. The overall mood is sophisticated and refined, with a warm, inviting color palette of soft pinks, whites, and golds. The poster has a clean, modern feel with a clear focus on the product."
0066,runs_product_focus/images/0066.jpg,r052.png,p066.png,0.7521167993545532,0.26461610198020935,"A clean, modern advertisement poster featuring a woven bamboo basket filled with fresh, free-range eggs, one cracked to reveal a vibrant yolk, with a bold headline ""Fresh Free-Range Eggs"" at the top, a ""SHOP NOW"" button at the bottom, and a warm, natural color palette."
